colour	x	y	group	key	PANEL
#F8766D	-0.127416250653516	0.0141192000475688	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.127416250653516	0.0141192000475688	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.127416250653516	0.0141192000475688	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.127416250653516	0.0141192000475688	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.127416250653516	0.0141192000475688	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.127416250653516	0.0141192000475688	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.127416250653516	0.0141192000475688	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.127416250653516	0.0141192000475688	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.127416250653516	0.0141192000475688	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.127416250653516	0.0141192000475688	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.127416250653516	0.69787612832202	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.127416250653516	0.735451474387391	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.127416250653516	0.735451474387391	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.127416250653516	0.735451474387391	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.127416250653516	0.735451474387391	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.127416250653516	0.735451474387391	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.119954446963921	0.000769896501056059	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.119954446963921	0.00236822255857678	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.119954446963921	0.0115142313647132	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.119954446963921	0.0115142313647132	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.119954446963921	0.0115142313647132	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.119954446963921	0.0115142313647132	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.119954446963921	0.0115142313647132	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.119954446963921	0.0115142313647132	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.119954446963921	0.0115142313647132	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.119954446963921	0.0115142313647132	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.119954446963921	0.0115142313647132	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.119954446963921	0.0115142313647132	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.119954446963921	0.0115142313647132	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.119954446963921	0.0115142313647132	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.119954446963921	0.0115142313647132	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.119954446963921	0.0115142313647132	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.119954446963921	0.0115142313647132	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.119954446963921	0.0115142313647132	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.119954446963921	0.0115142313647132	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.119954446963921	0.0115142313647132	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.119954446963921	0.0115142313647132	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.119954446963921	0.0115142313647132	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.119954446963921	0.0115142313647132	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.119954446963921	0.0115142313647132	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.119954446963921	0.0115142313647132	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.119954446963921	0.0115142313647132	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.119954446963921	0.0115142313647132	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.119954446963921	0.0115142313647132	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.119954446963921	0.0115142313647132	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.119954446963921	0.0115142313647132	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.119954446963921	0.0115142313647132	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.119954446963921	0.0115142313647132	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.119954446963921	0.637521130591681	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.119954446963921	0.672259309207045	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.119954446963921	0.672259309207045	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.119954446963921	0.672259309207045	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.119954446963921	0.672259309207045	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.119954446963921	0.672259309207045	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.112492643274325	0.000411489549082583	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.112492643274325	0.00146886217320888	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.112492643274325	0.00924333376767009	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.112492643274325	0.00924333376767009	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.112492643274325	0.00924333376767009	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.112492643274325	0.00924333376767009	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.112492643274325	0.00924333376767009	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.112492643274325	0.00924333376767009	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.112492643274325	0.00924333376767009	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.112492643274325	0.00924333376767009	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.112492643274325	0.00924333376767009	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.112492643274325	0.00924333376767009	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.112492643274325	0.00924333376767009	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.112492643274325	0.00924333376767009	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.112492643274325	0.00924333376767009	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.112492643274325	0.00924333376767009	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.112492643274325	0.00924333376767009	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.112492643274325	0.00924333376767009	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.112492643274325	0.00924333376767009	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.112492643274325	0.00924333376767009	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.112492643274325	0.00924333376767009	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.112492643274325	0.00924333376767009	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.112492643274325	0.00924333376767009	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.112492643274325	0.00924333376767009	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.112492643274325	0.00924333376767009	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.112492643274325	0.00924333376767009	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.112492643274325	0.00924333376767009	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.112492643274325	0.00924333376767009	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.112492643274325	0.00924333376767009	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.112492643274325	0.00924333376767009	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.112492643274325	0.00924333376767009	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.112492643274325	0.00924333376767009	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.112492643274325	0.580840914805279	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.112492643274325	0.612853282999239	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.112492643274325	0.612853282999239	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.112492643274325	0.612853282999239	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.112492643274325	0.612853282999239	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.112492643274325	0.612853282999239	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.10503083958473	0.000164439625713235	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.10503083958473	0.000792215845049233	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.10503083958473	0.00730650725643929	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.10503083958473	0.00730650725643929	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.10503083958473	0.00730650725643929	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.10503083958473	0.00730650725643929	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.10503083958473	0.00730650725643929	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.10503083958473	0.00730650725643929	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.10503083958473	0.00730650725643929	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.10503083958473	0.00730650725643929	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.10503083958473	0.00730650725643929	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.10503083958473	0.00730650725643929	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.10503083958473	0.00730650725643929	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.10503083958473	0.00730650725643929	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.10503083958473	0.00730650725643929	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.10503083958473	0.00730650725643929	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.10503083958473	0.00730650725643929	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.10503083958473	0.00730650725643929	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.10503083958473	0.00730650725643929	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.10503083958473	0.00730650725643929	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.10503083958473	0.00730650725643929	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.10503083958473	0.00730650725643929	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.10503083958473	0.00730650725643929	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.10503083958473	0.00730650725643929	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.10503083958473	0.00730650725643929	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.10503083958473	0.00730650725643929	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.10503083958473	0.00730650725643929	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.10503083958473	0.00730650725643929	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.10503083958473	0.00730650725643929	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.10503083958473	0.00730650725643929	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.10503083958473	0.00730650725643929	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.10503083958473	0.00730650725643929	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.10503083958473	0.527835480962813	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.10503083958473	0.557233395763973	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.10503083958473	0.557233395763973	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.10503083958473	0.557233395763973	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.10503083958473	0.557233395763973	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.10503083958473	0.557233395763973	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0975690358951344	2.87467309480066e-05	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0975690358951344	0.000338283574097825	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0975690358951344	0.00570375183102086	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0975690358951344	0.00570375183102086	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0975690358951344	0.00570375183102086	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0975690358951344	0.00570375183102086	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0975690358951344	0.00570375183102086	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0975690358951344	0.00570375183102086	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0975690358951344	0.00570375183102086	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0975690358951344	0.00570375183102086	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0975690358951344	0.00570375183102086	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0975690358951344	0.00570375183102086	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0975690358951344	0.00570375183102086	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0975690358951344	0.00570375183102086	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0975690358951344	0.00570375183102086	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0975690358951344	0.00570375183102086	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0975690358951344	0.00570375183102086	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0975690358951344	0.00570375183102086	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0975690358951344	0.00570375183102086	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0975690358951344	0.00570375183102086	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0975690358951344	0.00570375183102086	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0975690358951344	0.00570375183102086	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0975690358951344	0.00570375183102086	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0975690358951344	0.00570375183102086	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0975690358951344	0.00570375183102086	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0975690358951344	0.00570375183102086	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0975690358951344	0.00570375183102086	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0975690358951344	0.00570375183102086	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0975690358951344	0.00570375183102086	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0975690358951344	0.00570375183102086	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0975690358951344	0.00570375183102086	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0975690358951344	0.00570375183102086	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0975690358951344	0.478504829064283	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0975690358951344	0.505399647501248	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0975690358951344	0.505399647501248	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0975690358951344	0.505399647501248	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0975690358951344	0.505399647501248	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0975690358951344	0.505399647501248	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0901072322055388	4.41086478689991e-06	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0901072322055388	0.000107065360354668	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0901072322055388	0.00443506749141481	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0901072322055388	0.00443506749141481	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0901072322055388	0.00443506749141481	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0901072322055388	0.00443506749141481	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0901072322055388	0.00443506749141481	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0901072322055388	0.00443506749141481	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0901072322055388	0.00443506749141481	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0901072322055388	0.00443506749141481	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0901072322055388	0.00443506749141481	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0901072322055388	0.00443506749141481	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0901072322055388	0.00443506749141481	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0901072322055388	0.00443506749141481	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0901072322055388	0.00443506749141481	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0901072322055388	0.00443506749141481	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0901072322055388	0.00443506749141481	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0901072322055388	0.00443506749141481	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0901072322055388	0.00443506749141481	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0901072322055388	0.00443506749141481	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0901072322055388	0.00443506749141481	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0901072322055388	0.00443506749141481	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0901072322055388	0.00443506749141481	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0901072322055388	0.00443506749141481	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0901072322055388	0.00443506749141481	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0901072322055388	0.00443506749141481	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0901072322055388	0.00443506749141481	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0901072322055388	0.00443506749141481	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0901072322055388	0.00443506749141481	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0901072322055388	0.00443506749141481	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0901072322055388	0.00443506749141481	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0901072322055388	0.00443506749141481	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0901072322055388	0.432848959109688	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0901072322055388	0.457352038211062	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0901072322055388	0.457352038211062	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0901072322055388	0.457352038211062	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0901072322055388	0.457352038211062	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0901072322055388	0.457352038211062	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0826454285159433	9.14320272299186e-05	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0826454285159433	9.85612038197567e-05	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0826454285159433	0.00350045423762111	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0826454285159433	0.00350045423762111	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0826454285159433	0.00350045423762111	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0826454285159433	0.00350045423762111	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0826454285159433	0.00350045423762111	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0826454285159433	0.00350045423762111	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0826454285159433	0.00350045423762111	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0826454285159433	0.00350045423762111	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0826454285159433	0.00350045423762111	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0826454285159433	0.00350045423762111	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0826454285159433	0.00350045423762111	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0826454285159433	0.00350045423762111	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0826454285159433	0.00350045423762111	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0826454285159433	0.00350045423762111	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0826454285159433	0.00350045423762111	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0826454285159433	0.00350045423762111	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0826454285159433	0.00350045423762111	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0826454285159433	0.00350045423762111	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0826454285159433	0.00350045423762111	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0826454285159433	0.00350045423762111	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0826454285159433	0.00350045423762111	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0826454285159433	0.00350045423762111	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0826454285159433	0.00350045423762111	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0826454285159433	0.00350045423762111	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0826454285159433	0.00350045423762111	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0826454285159433	0.00350045423762111	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0826454285159433	0.00350045423762111	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0826454285159433	0.00350045423762111	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0826454285159433	0.00350045423762111	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0826454285159433	0.00350045423762111	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0826454285159433	0.39086787109903	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0826454285159433	0.413090567893417	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0826454285159433	0.413090567893417	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0826454285159433	0.413090567893417	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0826454285159433	0.413090567893417	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0826454285159433	0.413090567893417	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0751836248263478	0.000289810218277061	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0751836248263478	0.000312771104493093	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0751836248263478	0.00289991206963979	1	-0.134878054343112 0.603840510926845	1
#F8766D	-0.0751836248263478	0.00289991206963979	1	-0.134878054343112 0.603840510926845	1
